,STATE,COUNTY,County_Population,countyFIPS,County_Area in m2 - Total area,County_Area in m2 - Water area,County_Area in m2 - Land area,County_Population_Density_m2
1957,North Carolina,Orange County,142938,37135,1039704739.7047397,8987308.987308988,1030717430.7174307,0.00013867816313197306
1958,North Carolina,Pamlico County,12742,37137,1467883967.8839679,596244496.2444962,871639471.6394717,1.461842931003744e-05
1959,North Carolina,Pasquotank County,39479,37139,749650349.6503496,162030562.03056204,587619787.6197876,6.718459934767278e-05
1960,North Carolina,Pender County,59020,37141,2415928515.928516,163144263.14426315,2252758352.7583528,2.61989928603456e-05
1961,North Carolina,Perquimans County,13459,37143,852033152.0331521,212069412.06941205,639963739.96374,2.1030879031931683e-05
1962,North Carolina,Person County,39305,37145,1046568246.5682465,30458430.458430458,1016109816.1098161,3.868184262846656e-05
1963,North Carolina,Pitt County,177372,37147,1695985495.985496,7381507.381507382,1688603988.6039886,0.00010504061413868736
1964,North Carolina,Polk County,20458,37149,617819217.8192178,1942501.9425019426,615876715.8767159,3.3217687034778587e-05
1965,North Carolina,Randolph County,142958,37151,2044418544.4185445,17689717.68971769,2026728826.7288268,7.053632341665388e-05
1966,North Carolina,Richmond County,45189,37153,1242994042.994043,15799015.799015798,1227195027.195027,3.682299797391415e-05
1967,North Carolina,Robeson County,133442,37155,2463066563.066563,4584304.584304584,2458482258.482259,5.4278203366974984e-05
1968,North Carolina,Rockingham County,91270,37157,1483320383.3203833,18518518.51851852,1464775964.7759647,6.23098700380161e-05
1969,North Carolina,Rowan County,139605,37159,1356436156.4361565,31986531.986531984,1324449624.4496245,0.00010540604748029801
1970,North Carolina,Rutherford County,66532,37161,1465552965.5529656,4403004.403004403,1461149961.149961,4.553399840467961e-05
1971,North Carolina,Sampson County,63561,37163,2451696451.6964517,4817404.817404818,2446879046.879047,2.5976355505218366e-05
1972,North Carolina,Scotland County,35262,37165,829629629.6296296,3833203.833203833,825796425.7964257,4.270059653744826e-05
1973,North Carolina,Stanly County,61114,37167,1048536648.5366485,25252525.25252525,1023284123.2841232,5.972339315092764e-05
1974,North Carolina,Stokes County,45905,37169,1180082880.08288,17534317.534317534,1162548562.5485625,3.9486522523726776e-05
1975,North Carolina,Surry County,72099,37171,1389018389.018389,10722610.722610721,1378321678.3216782,5.23092694063927e-05
1976,North Carolina,Swain County,14254,37173,1400259000.2590003,32763532.763532765,1367521367.5213675,1.04232375e-05
1977,North Carolina,Transylvania County,33513,37175,985521885.5218855,5128205.128205128,980393680.3936803,3.418320687924339e-05
1978,North Carolina,Tyrrell County,4119,37177,1539031339.0313392,531416731.4167314,1007588707.5887076,4.087977533866283e-06
1979,North Carolina,Union County,226694,37179,1656384356.3843563,20745920.745920744,1635638435.6384356,0.00013859664523688877
1980,North Carolina,Vance County,44482,37181,698834498.8344989,42217042.21704222,656617456.6174567,6.774416298516881e-05
1981,North Carolina,Wake County,1046558,37183,2220461020.4610205,57239057.23905724,2163221963.2219634,0.0004837959385551112
1982,North Carolina,Warren County,20033,37185,1149339549.3395493,39652939.652939655,1109712509.7125096,1.805242333006582e-05
1983,North Carolina,Washington County,12156,37187,1097772597.7725978,196089096.08909607,901657601.6576016,1.3481836095711373e-05
1984,North Carolina,Watauga County,54117,37189,811836311.8363118,2331002.331002331,809531209.5312096,6.684980067826976e-05
1985,North Carolina,Wayne County,124002,37191,1442242942.2429423,9764309.764309764,1432504532.5045326,8.656307689526116e-05
1986,North Carolina,Wilkes County,68460,37193,1960424760.4247603,6837606.837606838,1953587153.5871534,3.5043227978999844e-05
1987,North Carolina,Wilson County,81336,37195,967961667.961668,14400414.4004144,953561253.5612537,8.529708993128173e-05
1988,North Carolina,Yadkin County,37665,37197,874151774.1517742,6941206.941206941,867210567.2105672,4.343235821162978e-05
1989,North Carolina,Yancey County,17667,37199,811085211.0852112,1450401.4504014505,809634809.6348097,2.182094913627639e-05
1990,North Dakota,Adams County,2351,38001,2560761460.761461,2823102.8231028235,2557938357.938358,9.19099552459448e-07
1991,North Dakota,Barnes County,10836,38003,3919709919.70992,56591556.591556594,3863118363.118363,2.8049878314505045e-06
1992,North Dakota,Benson County,6886,38005,3728308728.308728,131546231.54623154,3596762496.762497,1.91449949953554e-06
1993,North Dakota,Billings County,946,38007,2987516187.5161877,11965811.965811966,2975524475.524475,3.1792714453584025e-07
1994,North Dakota,Bottineau County,6589,38009,4396140896.140896,74928774.92877492,4321212121.212121,1.5248036465638149e-06
1995,North Dakota,Bowman County,3195,38011,3022662522.662523,13597513.597513597,3009090909.090909,1.0617824773413899e-06
1996,North Dakota,Burke County,2213,38013,2923905723.905724,65682465.68246568,2858249158.249158,7.742502061491343e-07
1997,North Dakota,Burleigh County,93737,38015,4320901320.90132,92307692.3076923,4228567728.567729,2.216755318041221e-05
1998,North Dakota,Cass County,174202,38017,4578865578.86558,7666407.666407666,4571199171.199171,3.8108599839088016e-05
1999,North Dakota,Cavalier County,3824,38019,3910800310.800311,54933954.93395494,3855866355.866356,9.917356171284634e-07
2000,North Dakota,Dickey County,4970,38021,2958119658.1196585,27609427.60942761,2930510230.5102305,1.695950400806031e-06
2001,North Dakota,Divide County,2369,38023,3352059052.059052,86609686.6096866,3265449365.4493656,7.254744247654248e-07
2002,North Dakota,Dunn County,4387,38025,5392488992.488993,190572390.57239056,5201916601.916602,8.43343009071627e-07
2003,North Dakota,Eddy County,2313,38027,1668246568.2465682,36104636.1046361,1632141932.141932,1.4171561642096578e-06
2004,North Dakota,Emmons County,3352,38029,4027505827.5058274,115488215.48821549,3912017612.0176125,8.568468581794587e-07
2005,North Dakota,Foster County,3290,38031,1675265475.2654755,29448329.448329445,1645817145.817146,1.9990070029113224e-06
2006,North Dakota,Golden Valley County,1882,38033,2596192696.192696,4144004.1440041442,2592048692.0486917,7.260666073801698e-07
2007,North Dakota,Grand Forks County,70400,38035,3728308728.308728,8106708.106708107,3720227920.2279205,1.8923571756777453e-05
2008,North Dakota,Grant County,2380,38037,4314737114.737115,17560217.56021756,4297176897.176897,5.538519956121846e-07
2009,North Dakota,Griggs County,2266,38039,1855581455.5814557,19761719.761719763,1835819735.8197358,1.2343259829855673e-06
2010,North Dakota,Hettinger County,2576,38041,2936493136.4931364,4040404.0404040404,2932452732.4527326,8.784455317871085e-07
2011,North Dakota,Kidder County,2460,38043,3711240611.2406116,211655011.65501165,3499585599.5856,7.02940371080307e-07
2012,North Dakota,LaMoure County,4100,38045,2980808080.808081,12820512.820512822,2967987567.9875684,1.3814074035289804e-06
2013,North Dakota,Logan County,1927,38047,2619114219.114219,47707847.707847714,2571406371.4063716,7.493953586752885e-07
2014,North Dakota,McHenry County,5927,38049,4950893550.893551,97358197.35819736,4853535353.535354,1.2211716961498438e-06
2015,North Dakota,McIntosh County,2654,38051,2576379176.3791766,51825951.82595183,2524553224.5532246,1.0512751223415715e-06
2016,North Dakota,McKenzie County,12536,38053,7409427609.42761,260165760.1657602,7149235949.2359495,1.7534740899605842e-06
2017,North Dakota,McLean County,9608,38055,6029577829.577829,562393162.3931624,5467184667.184668,1.7573944516031228e-06
2018,North Dakota,Mercer County,8570,38057,2881351981.3519816,180082880.08288008,2701269101.2691016,3.1725828411444346e-06
2019,North Dakota,Morton County,30544,38059,5038720538.720539,49676249.676249675,4989044289.044289,6.1222146428070835e-06
2020,North Dakota,Mountrail County,10152,38061,5028671328.671329,301139601.1396011,4727531727.531728,2.1474208075384865e-06
2021,North Dakota,Nelson County,2920,38063,2612846412.846413,70033670.03367004,2542786842.786843,1.1483463540340404e-06
2022,North Dakota,Oliver County,1837,38065,1893783993.783994,22481222.48122248,1871302771.3027713,9.816690426430083e-07
2023,North Dakota,Pembina County,7016,38067,2904428904.4289045,6993006.993006993,2897409997.4099975,2.421472972852175e-06
2024,North Dakota,Pierce County,4210,38069,2803237503.237503,165060865.06086504,2638176638.176638,1.5957991360691146e-06
2025,North Dakota,Ramsey County,11557,38071,3369360269.3602695,295415695.4156954,3073944573.944574,3.759664405780006e-06
2026,North Dakota,Ransom County,5361,38073,2237088837.088837,3574203.574203574,2233514633.5146337,2.4002529106173754e-06
2027,North Dakota,Renville County,2495,38075,2312224812.224812,40637140.63714064,2271561771.5617714,1.0983632632119037e-06
2028,North Dakota,Richland County,16288,38077,3743719243.719244,25045325.045325045,3718673918.6739187,4.380055997436933e-06
2029,North Dakota,Rolette County,14603,38079,2432893032.893033,93913493.91349392,2338979538.979539,6.243320968242017e-06
2030,North Dakota,Sargent County,3883,38081,2245273245.2732453,21730121.73012173,2223543123.5431237,1.7463119823880908e-06
2031,North Dakota,Sheridan County,1405,38083,2604610204.6102047,86143486.14348614,2518466718.4667187,5.578791213311668e-07
2032,North Dakota,Sioux County,4413,38085,2922170422.170422,88448588.44858845,2833695933.6959333,1.5573301099543916e-06
2033,North Dakota,Slope County,704,38087,3157627557.6275578,10981610.981610982,3146645946.645947,2.23730286767853e-07
2034,North Dakota,Stark County,30876,38089,3471095571.095571,14141414.141414141,3456980056.9800572,8.931494972803692e-06
2035,North Dakota,Steele County,1910,38091,1853043253.0432532,8417508.417508418,1844651644.6516447,1.0354258515627193e-06
2036,North Dakota,Stutsman County,21064,38093,5951592851.592852,197306397.30639732,5754260554.260553,3.6605919737860764e-06
2037,North Dakota,Towner County,2246,38095,2697435897.4358974,43822843.82284383,2653613053.6130533,8.463931834153198e-07
2038,North Dakota,Traill County,8019,38097,2233903133.903134,1450401.4504014505,2232452732.4527326,3.592013341841174e-06
2039,North Dakota,Walsh County,10802,38099,3351722351.7223516,31494431.494431496,3320202020.20202,3.2534164891998782e-06
2040,North Dakota,Ward County,69034,38101,5324941724.941725,110541310.54131055,5214400414.400414,1.3239106035921481e-05
2041,North Dakota,Wells County,4055,38103,3342061642.0616417,50064750.06475006,3292022792.022792,1.2317654694937258e-06
2042,North Dakota,Williams County,34061,38105,5562988862.988863,182517482.51748252,5380471380.471381,6.330486232790988e-06
2043,Ohio,Adams County,27878,39001,1518389018.3890183,6164206.164206164,1512224812.2248123,1.8435089660369602e-05
2044,Ohio,Allen County,103642,39003,1053742553.7425538,11266511.266511265,1042476042.4760425,9.941907130434782e-05
2045,Ohio,Ashland County,53477,39005,1105413105.4131055,9971509.971509973,1095441595.4415953,4.8817755526658004e-05
2046,Ohio,Ashtabula County,98136,39007,3542864542.864543,1724864024.8640249,1818000518.0005178,5.398018263929452e-05
2047,Ohio,Athens County,65936,39009,1316860916.8609169,12535612.535612535,1304325304.3253045,5.055180619539316e-05
2048,Ohio,Auglaize County,45784,39011,1040947940.9479411,1346801.3468013469,1039601139.6011395,4.4039967114277885e-05
2049,Ohio,Belmont County,68472,39013,1401890701.8907018,23698523.6985237,1378218078.2180781,4.9681542480221e-05
2050,Ohio,Brown County,43679,39015,1278036778.036778,8909608.90960891,1269153069.153069,3.4415864454512064e-05
2051,Ohio,Butler County,378294,39017,1217637917.6379175,7977207.977207977,1209686609.6866097,0.0003127206641544983
2052,Ohio,Carroll County,27578,39019,1033229733.2297332,11188811.18881119,1022040922.040922,2.69832639821596e-05
2053,Ohio,Champaign County,38864,39021,1113260813.2608132,3004403.0044030044,1110256410.2564104,3.500452655889145e-05
2054,Ohio,Clark County,135198,39023,1042553742.5537425,13079513.079513079,1029448329.4483296,0.00013133053513472714
2055,Ohio,Clermont County,203216,39025,1190805490.8054907,19865319.865319867,1170940170.940171,0.0001735494306569343
2056,Ohio,Clinton County,41896,39027,1067832167.8321679,9349909.34990935,1058482258.4822586,3.958120191837134e-05
2057,Ohio,Columbiana County,104003,39029,1384848484.848485,7252007.252007252,1377596477.5964775,7.549598281599579e-05
2058,Ohio,Coshocton County,36574,39031,1469774669.77467,9246309.246309247,1460528360.5283604,2.5041622599350963e-05
2059,Ohio,Crawford County,42021,39033,1042994042.994043,2356902.356902357,1040637140.6371408,4.038006943925931e-05
2060,Ohio,Cuyahoga County,1253783,39035,3226081326.081326,2041958041.958042,1184123284.123284,0.0010588280940090553
2061,Ohio,Darke County,51734,39037,1553379953.3799534,4299404.299404299,1549080549.0805492,3.339658485203143e-05
2062,Ohio,Defiance County,38279,39039,1072753172.7531728,7070707.070707071,1065682465.6824657,3.591970519613085e-05
2063,Ohio,Delaware County,197008,39041,1184485884.4858844,36855736.85573686,1147630147.6301477,0.00017166506161137439
2064,Ohio,Erie County,75136,39043,1621315721.3157213,969774669.7746698,651541051.5410515,0.00011532043886150423
2065,Ohio,Fairfield County,152910,39045,1317171717.1717172,10748510.74851075,1306423206.4232066,0.00011704476715370432
2066,Ohio,Fayette County,28645,39047,1054182854.1828542,1709401.7094017095,1052473452.4734526,2.7216838517570623e-05
2067,Ohio,Franklin County,1275333,39049,1407692307.6923077,29318829.31882932,1378373478.3734784,0.0009252448773934121
2068,Ohio,Fulton County,42305,39051,1054726754.7267548,4610204.61020461,1050090650.0906501,4.028699807616417e-05
2069,Ohio,Gallia County,30195,39053,1220409220.4092205,12095312.095312094,1208313908.3139083,2.49893672432641e-05
2070,Ohio,Geauga County,93961,39055,1057472157.4721575,21056721.056721058,1036415436.4154365,9.065959141343462e-05
2071,Ohio,Greene County,165811,39057,1078114478.114478,6552706.552706553,1071561771.5617716,0.00015473769632368936
2072,Ohio,Guernsey County,39274,39059,1368298368.2983682,15669515.66951567,1352628852.6288526,2.9035311440880805e-05
2073,Ohio,Hamilton County,812037,39061,1068712768.7127687,17404817.404817406,1051307951.3079513,0.0007724064095489148
2074,Ohio,Hancock County,75690,39063,1382180782.180782,5957005.957005956,1376223776.2237763,5.49983231707317e-05
2075,Ohio,Hardin County,31542,39065,1218984718.984719,621600.6216006216,1218337218.3372183,2.588938392857143e-05
2076,Ohio,Harrison County,15307,39067,1063895363.8953638,21833721.83372183,1042061642.061642,1.4689150221205946e-05
2077,Ohio,Henry County,27316,39069,1087153587.153587,9686609.686609687,1077466977.4669774,2.5352053075647224e-05
2078,Ohio,Highland County,43007,39071,1444677544.6775446,12198912.1989122,1432478632.4786327,3.002278639618138e-05
2079,Ohio,Hocking County,28495,39073,1097202797.2027972,5957005.957005956,1091219891.2198913,2.611297707205924e-05
2080,Ohio,Holmes County,43859,39075,1098109298.1092982,3755503.7555037555,1094353794.3537943,4.007753271957021e-05
2081,Ohio,Huron County,58457,39077,1281585081.5850816,8624708.624708625,1272960372.960373,4.592208936092291e-05
2082,Ohio,Jackson County,32524,39079,1091763791.7637918,3185703.185703186,1088578088.5780885,2.987750749464668e-05
2083,Ohio,Jefferson County,66886,39081,1064361564.3615644,6785806.785806786,1057575757.5757575,6.324464183381089e-05
